Website,Article Title,Article content,Article Link,Date
https://www.ispreview.co.uk/,Mobile Operator GiffGaff Launch UK Full Fibre Broadband Packages UPDATE2,"Mobile network provider giffgaff , which is owned by Telefónica and uses O2’s associated virtual operator (MVNO) platform, has today officially taken their home broadband products – powered by nexfibre and Virgin Media ’s full fibre networks – out of trial and made them available as commercial products for consumers to order.",https://www.ispreview.co.uk/index.php/2025/09/mobile-operator-giffgaff-launch-uk-full-fibre-broadband-packages.html,15th Sep 2025
https://www.ispreview.co.uk/,TalkTalk Survey Claims Wi-Fi is Most Popular UK Name for Broadband UPDATE,"A new online survey of 2,000 UK adults, which was commissioned by Axicom on behalf of broadband ISP TalkTalk and conducted by OnePoll, claims to have found that “Wi-Fi” is the “most popular name” for home internet connections. One third of those asked said they use Wi-Fi to describe their internet connection, pipping “broadband” and “internet” to the post.",https://www.ispreview.co.uk/index.php/2025/09/talktalk-survey-claims-wi-fi-is-most-popular-uk-name-for-home-broadband.html,15th Sep 2025
https://www.ispreview.co.uk/,Ookla Launch Scheme to Help People Verify if Places Offer Good Broadband,"Network testing firm Ookla , which collects data from consumers via their popular broadband Speedtest.net service, has today launched a new Speedtest Certified™ scheme. The program seems to be designed to help people verify whether properties like hotels, stadiums, event venues, office buildings, and airports are able to deliver “superior connectivity“.",https://www.ispreview.co.uk/index.php/2025/09/ookla-launch-scheme-to-help-people-verify-if-places-offer-good-broadband.html,15th Sep 2025
https://www.ispreview.co.uk/,Mobile Operator Talkmobile UK Finally Introduce eSIM Support,"Mobile operator Talkmobile , which is a Mobile Virtual Network Operator (MVNO) on parent Vodafone ’s (VodafoneThree) national UK 4G and 5G network, has finally begun to offer eSIM (Electronic SIM) support to new customers who join by taking one of their SIM Only plans.",https://www.ispreview.co.uk/index.php/2025/09/mobile-operator-talkmobile-uk-finally-introduce-esim-support.html,15th Sep 2025
https://www.ispreview.co.uk/,Bharti Bosses Join BT Group’s UK Board as Non-Executive Directors,"Telecoms and broadband giant BT Group has this morning announced that Bharti Mittal, the Founder and Chairman of Bharti Enterprises, and Gopal Vittal, Vice Chairman and Managing Director of Bharti Airtel Limited, will both join the company’s Board as non-independent non-executive directors.",https://www.ispreview.co.uk/index.php/2025/09/bharti-bosses-join-bt-groups-uk-board-as-non-executive-directors.html,15th Sep 2025
https://www.ispreview.co.uk/,Starlink Suffers Another Global Broadband Outage of Satellite Network,"SpaceX’s popular Starlink service, which offers ultrafast low-latency broadband speed across the world via a mega constellation of compact satellites in Low Earth Orbit (LEO), suffered another global outage this morning that started at around 5am. But services now appear to be returning to normal for many, but not all, users.",https://www.ispreview.co.uk/index.php/2025/09/starlink-suffers-another-global-broadband-outage-of-satellite-network.html,15th Sep 2025
https://www.ispreview.co.uk/,Rural Wales Village of Rhydlewis Raises £1.4m to Complete FTTP Broadband Build,"Residents covered by the Rhydlewis Exchange in Ceredigion (Wales), which serves 1,058 premises across 127 postcodes, may be pleased to learn that their stop-start deployment of a new Openreach based Fibre-to-the-Premises ( FTTP ) broadband ISP network can now finally complete after they worked together to raise £1.4m in pledges.",https://www.ispreview.co.uk/index.php/2025/09/rural-wales-village-of-rhydlewis-raises-1-4m-to-complete-fttp-broadband-build.html,13th Sep 2025
https://www.ispreview.co.uk/,Newcastle to Deploy Free City-Wide Public WiFi Wireless Network,"The Newcastle City Council has announced the launch of a pilot scheme with digital connectivity provider Purple, which will see an “extensive city-wide Wi-Fi” network being rolled out for residents, students and visitors to help them connect to the internet. The service is expected to be free to access.",https://www.ispreview.co.uk/index.php/2025/09/newcastle-to-deploy-free-city-wide-public-wifi-wireless-network.html,13th Sep 2025
https://www.ispreview.co.uk/,BBC Expands Low Latency Video Streaming Trial on iPlayer Service,The BBC ’s Research & Development division has extended the testing period and increased the number of devices able to take part in their beta trial of “low latency streaming” on their iPlayer service. This aims to reduce the delay on live TV shows/events that exists between terrestrial broadcasts and streamed content.,https://www.ispreview.co.uk/index.php/2025/09/bbc-expands-low-latency-video-streaming-trial-on-iplayer-service.html,12th Sep 2025
https://www.ispreview.co.uk/,First UK Project Gigabit Broadband Contract Completes in North Northumberland,"The UK Government have this morning confirmed that GoFibre has become the first network operator to complete one of their subsidised roll-out contracts under the £5bn Project Gigabit broadband rollout scheme. The announcement relates to GoFibre ‘s £7.3m (state aid) contract to deploy a full fibre (FTTP) network across 3,750 hard-to-reach premises in North Northumberland.",https://www.ispreview.co.uk/index.php/2025/09/first-uk-project-gigabit-broadband-contract-completes-in-north-northumberland.html,12th Sep 2025
https://www.ispreview.co.uk/,Ofcom Celebrate as 1.6 Million UK People Switch Broadband or Phone via OTS UPDATE,"The UK communications and media regulator, Ofcom , has this morning hailed the fact that 1.62 million consumers have now switched landline (phone) or broadband provider using their new One Touch Switch (OTS) process since it launched for the first time exactly one year ago.",https://www.ispreview.co.uk/index.php/2025/09/ofcom-celebrate-as-1-6-million-uk-people-switch-broadband-or-phone-via-ots.html,12th Sep 2025
https://www.ispreview.co.uk/,Vodafone Launch UEFA Champions League Travel eSIM for Football Fans,"Mobile and broadband telecoms giant Vodafone Group has announced the launch of a new Champions Travel eSIM, which forms part of the operator’s major new multi-year partnership with UEFA and UC31 to support the development of women’s and men’s European football.",https://www.ispreview.co.uk/index.php/2025/09/vodafone-to-launch-uefa-champions-league-travel-esim-for-football-fans.html,12th Sep 2025
https://www.ispreview.co.uk/,Openreach to Cut Price of FTTP Broadband Rental on UK Proactive Upgrades,"Network operator Openreach ( BT ) appears to be giving UK migrations from legacy fixed lines to modern Fibre-to-the-Premises (FTTP) based broadband services a boost by offering UK ISPs and their customers a special discount on rental prices, albeit only when upgrades occur via their Proactive Upgrades process.",https://www.ispreview.co.uk/index.php/2025/09/openreach-to-cut-price-of-fttp-broadband-rental-on-uk-proactive-upgrades.html,12th Sep 2025
https://www.ispreview.co.uk/,Giffgaff Expand UK Full Fibre Broadband Trial with Extra Speed Options,"Mobile network provider giffgaff , which is owned by Telefónica and uses O2 ’s associated virtual operator (MVNO) platform, has provided customers of their new home broadband trial – based on nexfibre and Virgin Media ’s 10Gbps capable full fibre ( FTTP / XGS-PON) network – with additional speed options other than 500Mbps.",https://www.ispreview.co.uk/index.php/2025/09/giffgaff-expand-uk-full-fibre-broadband-trial-with-extra-speed-options.html,12th Sep 2025
https://www.ispreview.co.uk/,Sky Mobile UK Offers Discounted £1 Pay Monthly 5G SIM Only Plan,"New customers looking to join mobile operator Sky Mobile ( Sky Broadband ), which is a virtual provider (mvno) on O2 ’s national 4G and 5G network, may like to know that they’ve launched a bunch of new discounts on their SIM Only plans. For example, you can now get 1GB of data, including unlimited calls and texts, for just £1 per month (down from £3).",https://www.ispreview.co.uk/index.php/2025/09/sky-mobile-uk-offers-discounted-1-pay-monthly-5g-sim-only-plan.html,12th Sep 2025
https://www.ispreview.co.uk/,Broadband ISP TalkTalk Follows Brand Refresh with FTTP Price Cut and TV Campaign,"UK ISP TalkTalk has followed last week’s launch of their refreshed branding ( here ) by kicking off a nationwide marketing and TV campaign. The campaign will run across social media, video-on-demand, outdoor, and audio channels, and features the provider’s new tag line: “Now you’re TalkTalkin“. They’ve also cut the price of their 150Mbps full fibre package.",https://www.ispreview.co.uk/index.php/2025/09/broadband-isp-talktalk-follows-brand-refresh-with-fttp-price-cut-and-tv-campaign.html,11th Sep 2025
https://www.ispreview.co.uk/,ISP Zen Internet Acquire Fibrehop’s UK Consumer Broadband Base,"Rochdale-based UK broadband ISP Zen Internet has today revealed that they’ve acquired the consumer customer base of Fibrehop . The development came to light as part of Richard Tang’s (Zen’s CEO) latest interview with the boss of business connectivity provider Triangle Networks , Paul Anslow – the now former owner of Fibrehop.",https://www.ispreview.co.uk/index.php/2025/09/isp-zen-internet-acquire-fibrehops-uk-consumer-broadband-base.html,11th Sep 2025
https://www.ispreview.co.uk/,Ofcom Publishes 2025 UK Report on Openreach’s Independence,"The UK telecoms regulator, Ofcom , has today published their annual 2025 monitoring report into Openreach ’s independence from BT , which found only a “low number of breaches of compliance” and noted that, overall, “compliance appears to be well-established and well-embedded“.",https://www.ispreview.co.uk/index.php/2025/09/ofcom-publishes-2025-uk-report-on-openreachs-independence.html,11th Sep 2025
https://www.ispreview.co.uk/,Wi-Fi Alliance Launch New Certification for Smart Home and IoT Devices,"The Wi-Fi Alliance has launched a new “Wi-Fi for Matter” certification for Smart Home and IoT (Internet of Things) products, which is intended to help consumers and manufacturers identify when a particular device supports a key set of features – delivering a stronger level of confidence in their capabilities.",https://www.ispreview.co.uk/index.php/2025/09/wi-fi-alliance-launch-new-certification-for-smart-home-and-iot-devices.html,11th Sep 2025
https://www.ispreview.co.uk/,UK ISP Zen Internet Boost Core Network with 400Gbps Neos Networks Link,"Connectivity provider Neos Networks , which runs one of the biggest 34,000km long and 400Gbps capable business fibre networks in the UK – spanning 550 exchanges, 90+ data centres and 600+ Points of Presence (PoPs), has boosted their partnership with broadband ISP Zen Internet by providing a 400Gbps upgrade between Manchester and London.",https://www.ispreview.co.uk/index.php/2025/09/uk-isp-zen-internet-boost-core-network-with-400gbps-neos-networks-link.html,11th Sep 2025
https://www.ispreview.co.uk/,Which? Reveals Best and Worst UK Areas for Mobile Signal via New MAP,"Consumer magazine Which? has today teamed up with crowdsourced network benchmarking firm Opensignal to produce a new UK map of mobile network quality. The map uses real-world data to create a percentage score for how consistent the signal is in each postcode area in the year to August 2025 – split by EE , O2, Three UK and Vodafone .",https://www.ispreview.co.uk/index.php/2025/09/which-reveals-best-and-worst-uk-areas-for-mobile-signal-via-new-map.html,11th Sep 2025
https://www.ispreview.co.uk/,Altnet Broadband ISP Lightning Fibre Expand FTTP Cover on CityFibre’s Network,"Eastbourne-based alternative broadband network and UK ISP Lightning Fibre , which is building a new gigabit speed full fibre ( FTTP ) service across parts of Sussex and Kent in England, has today announced that they’ve also expanded their existing wholesale partnership with CityFibre to help them reach “thousands of new premises” in towns across the South Coast of England.",https://www.ispreview.co.uk/index.php/2025/09/altnet-broadband-isp-lightning-fibre-expand-fttp-cover-on-cityfibres-network.html,10th Sep 2025
https://www.ispreview.co.uk/,Rural UK Broadband ISP Airband Launch 1Gbps Wireless Package,"Rural internet provider Airband , which has deployed a full fibre (FTTP) and fixed wireless (FWA) broadband network to cover various parts of Wales and South West England, has today announced that they’ve launched a 1Gbps speed package for those homes and businesses covered by their latest wireless networking technology.",https://www.ispreview.co.uk/index.php/2025/09/rural-uk-broadband-isp-airband-launch-1gbps-wireless-package.html,10th Sep 2025
https://www.ispreview.co.uk/,Openreach Gives Rival Networks Access to Improved Underground PIA Process,Openreach has announced that rivals looking to run new fibre optic broadband lines via their existing UK cable ducts and poles (i.e. Physical Infrastructure Access) will shortly be able to benefit from a new Underground (UG) process. This is aimed at managing retrospective UG self provide (SPO) Network Adjustment (NA) orders.,https://www.ispreview.co.uk/index.php/2025/09/openreach-gives-rival-networks-access-to-improved-underground-pia-process.html,10th Sep 2025
https://www.ispreview.co.uk/,"Virgin Media O2 UK Celebrates Hiring 1,000th Apprentice","Broadband and mobile provider Virgin Media and O2 (VMO2) have this afternoon announced that they’ve hired their 1,000th apprentice. The move follows the August 2025 launch of their new £1 million Apprenticeship Talent Fund, which is creating funded opportunities for smaller organisations to train apprentices and build a future workforce.",https://www.ispreview.co.uk/index.php/2025/09/virgin-media-o2-uk-celebrates-hiring-1000th-apprentice.html,10th Sep 2025
https://www.ispreview.co.uk/,Jersey Competition Regulator Softens Rules on Mobile Spectrum for 5G,The Jersey Competition Regulatory Authority (JCRA) has followed Ofcom ’s changes in the UK by making radio spectrum licences for mobile networks on the English Channel Island of Jersey more technology neutral. The move should make it easier for local mobile operators to harness existing allocated spectrum to support the latest 5G (mobile broadband) services.,https://www.ispreview.co.uk/index.php/2025/09/jersey-competition-regulator-softens-rules-on-mobile-spectrum-for-5g.html,10th Sep 2025
https://www.ispreview.co.uk/,"Virgin Media UK Expand FTTP Broadband to 13,000 Homes in Worcester","Network operator nexfibre and supporting broadband ISP partner Virgin Media (O2), which share some of the same parentage, have today announced that they’ve expanded the reach of their symmetric 2Gbps speed capable Fibre-to-the-Premises (FTTP) network to more than 13,000 homes in the Cathedral City of Worcester (Worcestershire, England).",https://www.ispreview.co.uk/index.php/2025/09/virgin-media-uk-expand-fttp-broadband-to-13000-homes-in-worcester.html,10th Sep 2025
https://www.ispreview.co.uk/,"Quickline Extend East Yorkshire FTTP Broadband Cover by 8,500 Premises","Rural UK ISP Quickline , which is busy rolling out their new gigabit-capable Fibre-to-the-Premises (FTTP) broadband network across rural parts of Yorkshire and Lincolnshire in England ( 3-Year Rollout Plan ), has revealed that their deployment in East Yorkshire has now covered around 8,500 premises in East Riding.",https://www.ispreview.co.uk/index.php/2025/09/quickline-extend-east-yorkshire-fttp-broadband-cover-by-8500-premises.html,10th Sep 2025
https://www.ispreview.co.uk/,Openreach to Start Exiting Next 12 UK Exchanges in Q3 2025-26,"Network access provider Openreach ( BT ) has revealed to broadband ISPs that they will begin the next phase of their UK exchange closure programme in Q3 2025/26 (i.e. roughly this time next year), which will impact a further 12 exchanges. This follows their initial closure pilot with 3 exchanges (Deddington, Ballyclare and Kenton Road), which has nearly completed .",https://www.ispreview.co.uk/index.php/2025/09/openreach-to-start-exiting-next-12-uk-exchanges-in-q3-2025-26.html,9th Sep 2025
https://www.ispreview.co.uk/,Ofcom to Authorise Satellite Networks to Deliver UK 4G and 5G Mobile,"The telecoms regulator, Ofcom, has today confirmed that they will “move ahead with plans” to make the UK the “first country in Europe” to authorise Direct to Device (D2D) satellite services for use in regular mobile bands via “standard smartphones“. The change could be used to help mobile operators improve their 4G and 5G coverage and roaming features.",https://www.ispreview.co.uk/index.php/2025/09/ofcom-to-authorise-satellite-networks-to-deliver-uk-4g-and-5g-mobile.html,9th Sep 2025
https://www.ispreview.co.uk/,UK ISP Zen Internet Appoints New MD of its Business Division,"Rochdale-based UK broadband ISP Zen Internet has announced that they’ve appointed Jon Nowell to be the new Managing Director (MD) of their business division. Jon will be responsible for overseeing the related sales, engineering, architecture and business development functions.",https://www.ispreview.co.uk/index.php/2025/09/uk-isp-zen-internet-appoints-new-md-of-its-business-division.html,9th Sep 2025
https://www.ispreview.co.uk/,"Altnet ISP Community Fibre Tops 400,000 UK Broadband Customers","CommunityFibre , which has deployed a 5Gbps speed Fibre-to-the-Premises ( FTTP ) based broadband network to cover 1.342 million homes (inc. 185k businesses within 200 metres of their network) – mostly in London, has this morning announced that they’ve connected more than 400,000 properties (customers) to the service (up from 336k at the end of 2024).",https://www.ispreview.co.uk/index.php/2025/09/altnet-isp-community-fibre-tops-400000-uk-broadband-customers.html,9th Sep 2025
https://www.ispreview.co.uk/,Northumberland Council Get £2m Boost for Gigabit Broadband Vouchers,The Northumberland County Council (NCC) in England has confirmed that it will be able to commit an additional £2m (£0.556m in 2025-26 and £1.444m in 2026-27) to support broadband top-up vouchers (total budget of £3.5m). The aim is to help people in remote rural areas to get a gigabit speed internet connection installed. But there’s a catch.,https://www.ispreview.co.uk/index.php/2025/09/northumberland-council-get-2m-boost-for-gigabit-broadband-vouchers.html,9th Sep 2025
https://www.ispreview.co.uk/,EE Expand 5G Standalone Mobile to 17 New UK Areas and Deploys ARC Technology,"Broadband ISP and mobile operator EE ( BT ) has today announced that their latest 5G Standalone (5GSA) mobile network will be going live in a further 17 new towns and cities by the end of 2025. On top of that, customers have been told to expect a “significant boost” to 5G connectivity as they become the “first operator in the world” to deploy Advanced RAN Coordination (ARC) tech.",https://www.ispreview.co.uk/index.php/2025/09/ee-expand-5g-standalone-mobile-to-17-new-uk-areas-and-deploys-arc-technology.html,9th Sep 2025
https://www.ispreview.co.uk/,Openreach Offers 1Gbps Ethernet Discounts in the Central London Area,Network access provider Openreach ( BT ) has notified UK ISPs about the launch of a rental discount offer on their 1Gbps Ethernet Access Direct (EAD) product for Local Access and Standard Access for new service provisions within the Central London Area (CLA).,https://www.ispreview.co.uk/index.php/2025/09/openreach-offers-1gbps-ethernet-discounts-in-the-central-london-area.html,8th Sep 2025
https://www.ispreview.co.uk/,ISP Gamma and O2 Daisy Sign Long-Term UK Strategic Commitment,"Business ISP Gamma Communications has today announced that they’ve signed a 6-year commitment with B2B telecoms company O2 Daisy , which extends an existing agreement and has been expanded to reflect the recent merger between VMO2 Business ( Virgin Media and O2 ) and Daisy Group. A 7-year wholesale revenue agreement is also involved.",https://www.ispreview.co.uk/index.php/2025/09/isp-gamma-and-o2-daisy-sign-long-term-uk-strategic-commitment.html,8th Sep 2025
https://www.ispreview.co.uk/,Altnet UK Broadband ISP Trooli Reduces Some of its Package Prices,"Alternative network operator and ISP Trooli , which has deployed their full fibre broadband ( FTTP ) network across 423,000 premises RFS (2nd Jun 2025) in various parts of England and some of Scotland, appears to have recently refreshed their standard package pricing – resulting in cheaper services on several of their key tiers.",https://www.ispreview.co.uk/index.php/2025/09/altnet-uk-broadband-isp-trooli-reduces-some-of-its-package-prices.html,8th Sep 2025
https://www.ispreview.co.uk/,"After Rejections, Preston City Council Approve BT’s Gigabit WiFi Street Hub","The Preston City Council in Lancashire has approved BT’s proposed deployment of a new WiFi Street Hub on Church Street. The move comes shortly after the same local authority rejected a similar proposal to deploy the smart kiosks on both Friargate North and New Hall Lane ( here ), where they were deemed to be at risk of “increasing street clutter”.",https://www.ispreview.co.uk/index.php/2025/09/after-rejections-preston-city-council-approve-bts-gigabit-wifi-street-hub.html,8th Sep 2025
https://www.ispreview.co.uk/,"CEO of Telefonica Leaning Toward Buying UK Broadband Assets, Virgin Media etc.","The CEO of Spanish telecoms giant Telefónica, Marc Murtra, has told Reuters that the outcome of their Strategic Review will see the group buying up telecom assets in Europe, which could potentially include gobbling Liberty Global’s stakes in UK broadband and mobile giants nexfibre , Virgin Media and O2 (VMO2).",https://www.ispreview.co.uk/index.php/2025/09/ceo-of-telefonica-leaning-toward-buying-uk-broadband-assets-virgin-media-etc.html,8th Sep 2025
https://www.ispreview.co.uk/,Problems Remain as UK Broadband ISPs Mark First Year of One Touch Switching,"Ofcom and the rest of the industry will later this week mark the first anniversary of One Touch Switching , which reflects the new system of easier and quicker UK consumer migration between home broadband and phone providers on different networks. But despite OTS making life easier for most people, some problems persist.",https://www.ispreview.co.uk/index.php/2025/09/problems-remain-as-uk-broadband-isps-mark-first-year-of-one-touch-switching.html,8th Sep 2025
https://www.ispreview.co.uk/,Gov Change DSIT Secretary and Leaves UK Telecoms Minister Role Vacant,"The UK government currently seems to be going through an extended cabinet reshuffle, which yesterday saw the Secretary of State at the Department for Science, Innovation and Technology (DSIT), Peter Kyle MP, being moved to the role of Secretary of State for Business and replaced by Liz Kendall MP . But the UK Telecoms Minister, Chris Bryant MP, has also gone and is currently without a replacement.",https://www.ispreview.co.uk/index.php/2025/09/gov-change-dsit-secretary-and-leaves-uk-telecoms-minister-role-vacant.html,7th Sep 2025
https://www.ispreview.co.uk/,Streetwave Test Mobile Data Performance on London to Sheffield Train,"Network analyst firm Streetwave has today shared the results from a recent survey they conducted, which tested the mobile broadband coverage and performance of 4G and 5G networks – including EE , Three UK , Vodafone and O2 – while travelling along the Midland Main Line (MML) from London to Sheffield in Yorkshire via the East Midlands.",https://www.ispreview.co.uk/index.php/2025/09/streetwave-test-mobile-data-performance-on-london-to-sheffield-train.html,7th Sep 2025
https://www.ispreview.co.uk/,Freeola Launch New UK Broadband Services via Trooli’s Network,"Internet and web hosting provider Freeola has complemented their existing range of Openreach , CityFibre and Freedom Fibre based home broadband (FTTP) packages by launching a new range of complementary packages via Trooli ’s alternative network (onboard via Zen’s Fibre Hub ).",https://www.ispreview.co.uk/index.php/2025/09/freeola-launch-new-uk-broadband-services-via-troolis-network.html,6th Sep 2025
https://www.ispreview.co.uk/,Reminder – Tomorrow is a Nationwide Mobile Test of UK Emergency Alerts,"Just a reminder that the UK government will conduct another major nationwide test of the Emergency Alerts service at 3pm tomorrow (Sunday 7th September 2025), which will be sent out via mobile networks to supporting handsets. This is otherwise normally only intended to be used if there’s a “danger to life nearby” (severe flooding, fires and extreme weather etc.).",https://www.ispreview.co.uk/index.php/2025/09/reminder-tomorrow-is-a-nationwide-mobile-test-of-uk-emergency-alerts.html,6th Sep 2025
https://www.ispreview.co.uk/,Ship’s Maritime Mobile Roaming Network Causes Problems on Norfolk UK Coast,"People living, visiting and working along the North Norfolk (England) coast recently ran into an unusual problem with mobile roaming after their mobile phones began connecting to the ‘Maritime‘ network. The seamless change meant that locals ended up being hit with high roaming charges for calls and data usage, as they were no longer connected to a domestic network.",https://www.ispreview.co.uk/index.php/2025/09/ships-maritime-mobile-roaming-network-causes-problems-on-norfolk-uk-coast.html,5th Sep 2025
https://www.ispreview.co.uk/,Parliament Debates Broadband and the Future of Terrestrial UK Television,"The topic of UK broadband coverage and the future of TV came up for debate in Parliament yesterday, which did a good job of highlighting the challenges. On the one hand, some MPs believe that the “switch-off of terrestrial TV in the 2030s is completely premature and unrealistic“, while the government warned that as terrestrial TV audiences fall, the cost of keeping it would eventually become unsustainable.",https://www.ispreview.co.uk/index.php/2025/09/parliament-debates-broadband-and-the-future-of-terrestrial-uk-television.html,5th Sep 2025
https://www.ispreview.co.uk/,SMARTY Finally Introduce eSIM Support to UK Mobile Network,"Consumer mobile provider SMARTY , which is a virtual mobile operator (MVNO) on Three UK ’s (VodafoneThree) national UK network, yesterday finally joined the large club of providers able to offer eSIM (Electronic SIM) support to their customer base of mobile users.",https://www.ispreview.co.uk/index.php/2025/09/smarty-finally-introduce-esim-support-to-uk-mobile-network.html,5th Sep 2025
https://www.ispreview.co.uk/,Test of Amazon’s Initial Project Kuiper Broadband Satellites Hits 1.29Gbps,"Online retail giant Amazon has conducted a speed test on their initial deployments of Project Kuiper broadband satellites in Low Earth Orbit (LEO), which demonstrated a peak download speed hitting 1.29Gbps (Gigabits per second). But this is naturally on a new network, without any capacity strains (real-world load) from other users.",https://www.ispreview.co.uk/index.php/2025/09/test-of-amazons-initial-project-kuiper-broadband-satellites-hits-1-29gbps.html,5th Sep 2025
https://www.ispreview.co.uk/,Plusnet Discounts UK Full Fibre Broadband Plans and Adds £150 Gift Card,"UK ISP Plusnet has introduced a bunch of new discounts across their home broadband packages for new customers. For example, they’ve cut the monthly price of their top 900Mbps Fibre-to-the-Premises ( FTTP ) package to one of its lowest ever levels – £33.99 per month on a 24-month term – and thrown in a £150 Reward Card (pre-paid Mastercard) for good measure.",https://www.ispreview.co.uk/index.php/2025/09/plusnet-discounts-uk-full-fibre-broadband-plans-and-adds-150-gift-card.html,5th Sep 2025
https://www.ispreview.co.uk/,Openreach Offer Free Connections on FTTP New to Network (NTN) Orders,"Network access provider Openreach has launched a new special offer, which will be available to UK broadband ISPs “nationwide” and gives a free connection on New to Network (NTN) orders for Fibre-to-the-Premises ( FTTP ) based lines. But this will only apply to related orders placed between 3rd October 2025 and 31st December 2025.",https://www.ispreview.co.uk/index.php/2025/09/openreach-offer-free-connections-on-fttp-new-to-network-ntn-orders.html,4th Sep 2025
https://www.ispreview.co.uk/,O2 UK Warns of New Scam Texts as Network Blocks 600 Million Messages,"Mobile network operator O2 ( Virgin Media ) has today revealed that they’ve blocked more than 600 million scam text messages from reaching their customers phones so far in 2025 (more than double the number in 2023 and 2024 combined). But the operator warns that they’ve seen a “significant rise” in gambling, recruitment and car finance scam texts.",https://www.ispreview.co.uk/index.php/2025/09/o2-uk-warns-of-new-scam-texts-as-network-blocks-600-million-messages.html,4th Sep 2025
https://www.ispreview.co.uk/,BDUK Issue Annual Update on UK Project Gigabit Broadband Progress,"The Government’s (DSIT) Building Digital UK agency has today published their annual progress report on the £5bn Project Gigabit broadband rollout scheme, which covers the April 2024 to March 2025 period and reveals that related interventions delivered 152,700 premises with gigabit-capable coverage during this period (total so far of 1.227m – including past schemes/years).",https://www.ispreview.co.uk/index.php/2025/09/bduk-issue-annual-update-on-uk-project-gigabit-broadband-progress.html,4th Sep 2025
https://www.ispreview.co.uk/,Tesco Mobile UK Shifting All Pay As You Go Customers to New Tariff,"Tesco Mobile , which is a Mobile Virtual Network Operator (MVNO) on O2 ’s national platform, appears to be causing some confusion among their base by informing “all of our current Pay as you go (PAYG) customers” that they are in the process of being “migrated” to the provider’s new PAYG Essentials tariff.",https://www.ispreview.co.uk/index.php/2025/09/tesco-mobile-uk-shifting-all-pay-as-you-go-customers-to-new-tariff.html,4th Sep 2025
https://www.ispreview.co.uk/,Broadband ISP Uptime Allies Joins FullFibre’s UK FTTP Network,"Alternative network operator FullFibre Limited ( Zzoomm ), which has deployed their Fibre-to-the-Premises (FTTP) lines to cover 600,000 premises (RFS) and 80,000 customers across parts of 130+ market towns in England, has today announced that they’ve onboarded another ISP – Uptime Allies (The Cent.re Group) – to their UK network.",https://www.ispreview.co.uk/index.php/2025/09/broadband-isp-uptime-allies-joins-fullfibres-uk-fttp-network.html,4th Sep 2025
https://www.ispreview.co.uk/,New Techy Focused Broadband ISP Olilo Goes Live for UK Consumers,"The United Kingdom may not exactly be short on broadband ISPs at the moment, but today we welcome another one into the fold – Olilo . The new internet provider claims not to be targeting the mass market and has positioned itself more as a product for the “niche market … of geeks/nerds/homelabbers, sysadmins” etc.",https://www.ispreview.co.uk/index.php/2025/09/new-techy-focused-broadband-isp-olilo-goes-live-for-uk-consumers.html,4th Sep 2025
https://www.ispreview.co.uk/,Openreach Urge Action from UK ISPs as Pilot Exchange Closures Draw Near,"Openreach ( BT ) has warned broadband and phone providers impacted by three of their pilot UK exchange closures – Deddington, Ballyclare and Kenton Road – that they only have c.90 days left to identify their risk cohorts (e.g. telecare customers) and migrate them. The network operator said they were growing “increasingly concerned” about the pressure on their resources from ISPs leaving it too late.",https://www.ispreview.co.uk/index.php/2025/09/openreach-urge-action-from-uk-isps-as-pilot-exchange-closures-draw-near.html,3rd Sep 2025
https://www.ispreview.co.uk/,VIDEO – Altnet UK Broadband ISP Quickline Launches Rare TV Ad Campaign,"Alternative network operator and rural ISP Quickline , which is busy rolling out their new gigabit-capable Fibre-to-the-Premises (FTTP) broadband network across parts of Yorkshire and Lincolnshire in England ( 3-Year Rollout Plan ), has launched a new TV advert that will air throughout September 2025 on ITV.",https://www.ispreview.co.uk/index.php/2025/09/video-altnet-uk-broadband-isp-quickline-launches-rare-tv-ad-campaign.html,3rd Sep 2025
https://www.ispreview.co.uk/,"B4RN Welcomes 15,000th Customer to Rural FTTP Broadband Network","Alternative rural broadband ISP B4RN (Broadband for the Rural North), which is a community benefit society that has so far built their 10Gbps capable Fibre-to-the-Premises (FTTP) network to cover 30,000 premises across England, has today announced that they’ve just connected their 15,000th customer (up from 14,000 a year ago).",https://www.ispreview.co.uk/index.php/2025/09/b4rn-welcomes-15000th-customer-to-rural-fttp-broadband-network.html,3rd Sep 2025
https://www.ispreview.co.uk/,"Virgin Media UK Expand FTTP Broadband to 13,000 Homes in Stroud","Network operator nexfibre and supporting retail broadband ISP partner Virgin Media (O2), which share some of the same parentage, have today announced that they’ve expanded the reach of their symmetric 2Gbps speed capable Fibre-to-the-Premises (FTTP) network to more than 13,000 homes in the Gloucestershire market town of Stroud for the first time.",https://www.ispreview.co.uk/index.php/2025/09/virgin-media-uk-expand-fttp-broadband-to-13000-homes-in-stroud.html,3rd Sep 2025
https://www.ispreview.co.uk/,Ofcom to Open UK 5G Mobile Auction of 26GHz and 40GHz Bands on 17th Sept,"The telecoms regulator, Ofcom , has today revealed that they will begin accepting applications from network operators for their auction of the 26GHz and 40GHz millimetre wave (mmW) bands from 17th September 2025. The large chunk of radio spectrum will be used by mobile operators to deliver faster 5G data (broadband) services.",https://www.ispreview.co.uk/index.php/2025/09/ofcom-to-open-uk-5g-mobile-auction-of-26ghz-and-40ghz-bands-on-17th-sept.html,3rd Sep 2025
