source,date,title,url,primary_use_case,primary_use_case_confidence,ai_use_cases,sentiment,ai_mention_count,ai_mentions,title_ai_mention_count,title_ai_mentions,word_count,summary
ISPreview UK,2025-08-20,British Telecoms Provider Colt Updates After Major Cyber Attack and Data Breach,https://www.ispreview.co.uk/index.php/2025/08/british-telecoms-provider-colt-updates-after-major-cyber-attack-and-data-breach.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-08-20,Customers of UK ISP Earth Broadband Suffer Billing Errors and Support Woes,https://www.ispreview.co.uk/index.php/2025/08/customers-of-uk-isp-earth-broadband-suffer-billing-errors-and-support-woes.html,,0.0,,not_applicable,0,,0,,44,
ISPreview UK,2025-08-19,Virgin Media UK Preparing New TV 360 and STREAM Software Update,https://www.ispreview.co.uk/index.php/2025/08/virgin-media-uk-preparing-new-tv-360-and-stream-software-update.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-08-19,O2 UK to Upgrade 4G and 5G Mobile Signals for 22 Haven Holiday Parks,https://www.ispreview.co.uk/index.php/2025/08/o2-uk-to-upgrade-4g-and-5g-mobile-signals-for-22-haven-holiday-parks.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-08-19,Survey Claims Broadband ISPs Expect AI and Streaming to “Crush” Today’s Networks,https://www.ispreview.co.uk/index.php/2025/08/survey-claims-broadband-isps-expect-ai-and-streaming-to-crush-todays-networks.html,other,0.3,other,negative,2,"AI,artificial intelligence",1,AI,61,"The survey reports that broadband ISPs expect AI-driven workloads and high‑definition streaming to overwhelm networks within five years, with 80% of respondents predicting the demand will crush current infrastructure. This underscores the urgency for capacity upgrades and strategic planning to accommodate future traffic spikes."
ISPreview UK,2025-08-19,Monzo Looks to Copy Revolut by Preparing to Launch a UK Mobile Service,https://www.ispreview.co.uk/index.php/2025/08/monzo-looks-to-copy-revolut-by-preparing-to-launch-a-uk-mobile-service.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-08-19,VMO2 Confuse Nexfibre’s UK Build Target as More Homes Get FTTP Broadband UPDATE,https://www.ispreview.co.uk/index.php/2025/08/vmo2-stick-to-nexfibre-uk-build-target-as-more-homes-get-fttp-broadband.html,,0.0,,not_applicable,0,,0,,63,
ISPreview UK,2025-08-18,Former CEO of APFN Becomes Non-Executive Director of Wessex Internet,https://www.ispreview.co.uk/index.php/2025/08/former-ceo-of-apfn-becomes-non-executive-director-of-wessex-internet.html,,0.0,,not_applicable,0,,0,,43,
ISPreview UK,2025-08-18,Quickline Gifts 6 Months Free Broadband to South Yorkshire Businesses,https://www.ispreview.co.uk/index.php/2025/08/quickline-gifts-6-months-free-broadband-to-south-yorkshire-businesses.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-08-18,Customers of UK Mobile Provider Mozillion Suffer WiFi Calling Problems UPDATE,https://www.ispreview.co.uk/index.php/2025/08/customers-of-uk-mobile-provider-mozillion-suffer-wifi-calling-problems.html,,0.0,,not_applicable,0,,0,,41,
ISPreview UK,2025-08-18,UKRI Gives £13m to 11 UK Projects to Develop Future 6G and Fibre Technologies,https://www.ispreview.co.uk/index.php/2025/08/ukri-gives-13m-to-11-uk-projects-to-develop-future-6g-and-fibre-technologies.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-08-18,Three UK Users Complain of Outdoor Hub Reboots on 5G Broadband UPDATE,https://www.ispreview.co.uk/index.php/2025/08/three-uk-users-complain-of-hourly-outdoor-hub-reboots-on-5g-broadband.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-08-18,RootMetrics Names EE as BEST UK Mobile Operator in H1 2025 Study,https://www.ispreview.co.uk/index.php/2025/08/rootmetrics-names-ee-as-best-uk-mobile-operator-in-h1-2025-study.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-08-18,GoFibre Get £125m Funding Boost to Support Scotland Gigabit Broadband Rollout,https://www.ispreview.co.uk/index.php/2025/08/gofibre-get-125m-funding-boost-to-support-scotland-gigabit-broadband-rollout.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-08-16,Wavemobile Struggles to Get Big UK Mobile Operators to Fix WiFi Calling,https://www.ispreview.co.uk/index.php/2025/08/wavemobile-struggles-to-get-big-uk-mobile-operators-to-fix-wifi-calling-block.html,,0.0,,not_applicable,0,,0,,61,
ISPreview UK,2025-08-15,TOTSCo – 1.5 Million UK Consumers Have Switched Broadband ISP Since Sept 2024,https://www.ispreview.co.uk/index.php/2025/08/totsco-1-5-million-uk-consumers-have-switched-broadband-isp-since-sept-2024.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-08-15,Broadband ISP Plusnet Reportedly Cuts Over 100 More UK Jobs,https://www.ispreview.co.uk/index.php/2025/08/broadband-isp-plusnet-reportedly-cuts-over-100-more-uk-jobs.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-08-15,Emtelle UK to Support GoFibre’s £105m FTTP Broadband Build in Scotland,https://www.ispreview.co.uk/index.php/2025/08/emtelle-uk-to-support-gofibres-105m-fttp-broadband-build-in-scotland.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-08-15,"Gov to Evaluate UK Project Gigabit, Mobile and Full Fibre Broadband Programmes",https://www.ispreview.co.uk/index.php/2025/08/gov-to-evaluate-uk-project-gigabit-mobile-and-full-fibre-broadband-programmes.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-08-15,Giffgaff UK Discounts 5G Unlimited Mobile Data Plan to £15 a Month,https://www.ispreview.co.uk/index.php/2025/08/giffgaff-uk-discounts-5g-unlimited-mobile-data-plan-to-15-a-month.html,,0.0,,not_applicable,0,,0,,45,
ISPreview UK,2025-08-15,Freeola Launch New UK Broadband Services via Freedom Fibre and CityFibre,https://www.ispreview.co.uk/index.php/2025/08/freeola-launch-new-uk-broadband-services-via-freedom-fibre-and-cityfibre.html,,0.0,,not_applicable,0,,0,,37,
ISPreview UK,2025-08-14,1p Mobile UK Suffers Protracted Website Service Outage UPDATE,https://www.ispreview.co.uk/index.php/2025/08/1p-mobile-uk-suffers-protracted-website-and-app-service-outage.html,,0.0,,not_applicable,0,,0,,47,
ISPreview UK,2025-08-14,Highland Broadband Secures £50m Funding to Expand FTTP Rollout,https://www.ispreview.co.uk/index.php/2025/08/highland-broadband-secures-50m-funding-to-boost-expand-fttp-rollout.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-08-14,Broadband ISP YouFibre Launch New WiFi 7 Routers as Standard for UK Plans,https://www.ispreview.co.uk/index.php/2025/08/broadband-isp-youfibre-launch-new-wifi-7-router-as-standard-for-all-plans.html,,0.0,,not_applicable,0,,0,,61,
ISPreview UK,2025-08-14,Discovery+ App Access to be Removed from Some Older EE and BT UK TV Boxes,https://www.ispreview.co.uk/index.php/2025/08/ee-and-bt-uk-scrap-discovery-and-tnt-sports-content-from-old-tv-boxes.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-08-14,Starlink Broadband Scraps Free UK Pause Mode for Paid Standby Mode,https://www.ispreview.co.uk/index.php/2025/08/starlink-broadband-scraps-free-uk-pause-mode-for-paid-standby-mode.html,,0.0,,not_applicable,0,,0,,62,
ISPreview UK,2025-08-13,EE UK Preparing to Launch New Broadband Router for Slower Tiers,https://www.ispreview.co.uk/index.php/2025/08/ee-uk-preparing-to-launch-new-broadband-router-for-slower-tiers.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-08-13,Openreach Trial Use of UK Broadband Network to Detect Gas and Water Leaks,https://www.ispreview.co.uk/index.php/2025/08/openreach-trial-use-of-uk-broadband-network-to-detect-gas-and-water-leaks.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-08-13,TFW Fibre Delivers First Commercial Contract for Railway Fibre Network in Wales,https://www.ispreview.co.uk/index.php/2025/08/tfw-fibre-delivers-first-commercial-contract-for-railway-fibre-network-in-wales.html,,0.0,,not_applicable,0,,0,,47,
ISPreview UK,2025-08-13,ISP Zen Internet Detail UK Ethernet Partnership with Sky Business Wholesale,https://www.ispreview.co.uk/index.php/2025/08/isp-zen-internet-details-uk-ethernet-partnership-with-sky-business-wholesale.html,,0.0,,not_applicable,0,,0,,45,
ISPreview UK,2025-08-13,EE’s New UK Safer SIM Mobile Smartphone Plans for Under 18s Go LIVE,https://www.ispreview.co.uk/index.php/2025/08/ees-new-uk-safer-sim-mobile-smartphone-plans-for-under-18s-go-live.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-08-13,Survey Claims 35 Percent of UK Landowners Don’t Want to Host 5G Mobile Masts,https://www.ispreview.co.uk/index.php/2025/08/survey-claims-35-percent-of-uk-landowners-dont-want-to-host-5g-mobile-masts.html,,0.0,,not_applicable,0,,0,,55,
ISPreview UK,2025-08-13,Virgin Media O2 Uncovers UK People’s Passwords in Just 3 Minutes,https://www.ispreview.co.uk/index.php/2025/08/virgin-media-o2-uncovers-uk-peoples-passwords-in-just-3-minutes.html,,0.0,,not_applicable,0,,0,,66,
ISPreview UK,2025-08-13,Gov Launches £9.5m Fund to Help More UK People Get Online,https://www.ispreview.co.uk/index.php/2025/08/gov-launches-9-5m-fund-to-help-more-uk-people-get-online.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-08-12,"Fibrus Extend Gigabit Broadband Network to 100,000 Premises in Cumbria UK",https://www.ispreview.co.uk/index.php/2025/08/fibrus-extend-gigabit-broadband-network-to-100000-premises-in-cumbria-uk.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-08-12,Sky UK Increases its Premier League TV Sports Content and Coverage,https://www.ispreview.co.uk/index.php/2025/08/sky-uk-increases-its-premier-league-tv-sports-content-and-coverage.html,,0.0,,not_applicable,0,,0,,67,
ISPreview UK,2025-08-12,SMARTY UK Mobile Launches Double and Triple Data Boosted Plans,https://www.ispreview.co.uk/index.php/2025/08/smarty-uk-mobile-launches-double-and-triple-data-boosted-plans.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-08-12,Netomnia Launch 8Gbps FTTP Biz Broadband to UK ISPs via Wholesale,https://www.ispreview.co.uk/index.php/2025/08/netomnia-launch-8gbps-fttp-biz-broadband-to-uk-isps-via-wholesale.html,,0.0,,not_applicable,0,,0,,55,
ISPreview UK,2025-08-12,Jersey Competition Regulator Proposes New Telecoms Security Rules,https://www.ispreview.co.uk/index.php/2025/08/jersey-competition-regulator-propose-new-telecoms-security-rules.html,,0.0,,not_applicable,0,,0,,46,
ISPreview UK,2025-08-12,North Yorkshire UK Looks to Wind Up NYNet 100 Broadband Company,https://www.ispreview.co.uk/index.php/2025/08/north-yorkshire-uk-looks-to-wind-up-nynet-100-broadband-company.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-08-11,Vorboss Criticises Ofcom Plan to Water Down Definition of UK Leased Lines,https://www.ispreview.co.uk/index.php/2025/08/vorboss-criticises-ofcom-plan-to-water-down-definition-of-uk-leased-lines.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-08-11,Openreach UK Restarts FTTP Broadband Build in Fuel Leak Hit Bramley,https://www.ispreview.co.uk/index.php/2025/08/openreach-commit-to-fttp-broadband-build-in-fuel-leak-hit-bramley.html,,0.0,,not_applicable,0,,0,,59,
ISPreview UK,2025-08-11,Vodafone and Three UK Update on Progress of Joint Network Sharing,https://www.ispreview.co.uk/index.php/2025/08/vodafone-and-three-uk-update-on-progress-of-joint-network-sharing.html,,0.0,,not_applicable,0,,0,,65,
ISPreview UK,2025-08-11,O2 UK Issue Progress Update on Removal of Inbound 2G and 3G Roaming,https://www.ispreview.co.uk/index.php/2025/08/o2-uk-issue-progress-update-on-removal-of-inbound-2g-and-3g-roaming.html,,0.0,,not_applicable,0,,0,,44,
ISPreview UK,2025-08-11,BBC Looks Set to Build its Own “radically simplified” Freely TV Streaming Box,https://www.ispreview.co.uk/index.php/2025/08/bbc-looks-set-to-build-its-own-radically-simplified-freely-tv-streaming-box.html,,0.0,,not_applicable,0,,0,,48,
ISPreview UK,2025-08-11,Broadband ISP Brillband Goes Live on AllPoints Fibre’s UK Aquila Platform,https://www.ispreview.co.uk/index.php/2025/08/broadband-isp-brillband-goes-live-on-allpoints-fibres-uk-aquila-platform.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-08-10,After 34 Years AOL Finally Closes its Dial-up Internet Service UPDATE,https://www.ispreview.co.uk/index.php/2025/08/after-34-years-aol-finally-closes-its-dial-up-internet-service.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-08-09,Hyperoptic Appoint Ex-Virgin Media UK Veteran Sam Horrocks as New CFO,https://www.ispreview.co.uk/index.php/2025/08/hyperoptic-appoint-ex-virgin-media-uk-veteran-sam-horrocks-as-new-cfo.html,,0.0,,not_applicable,0,,0,,60,
ISPreview UK,2025-08-08,Broadband ISP Zen Internet Integrate ITS Technology and Prep Sky Leased Lines,https://www.ispreview.co.uk/index.php/2025/08/broadband-isp-zen-internet-integrate-its-technology-and-prep-sky-leased-lines.html,,0.0,,not_applicable,0,,0,,59,
ISPreview UK,2025-08-08,Hampshire Town Goes 6 Weeks Without a Fully Working EE UK Mobile Signal,https://www.ispreview.co.uk/index.php/2025/08/hampshire-town-goes-6-weeks-without-a-fully-working-ee-uk-mobile-signal.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-08-08,Plusnet Discounts UK FTTP Broadband Packages and Adds Rewards,https://www.ispreview.co.uk/index.php/2025/08/plusnet-discounts-uk-fttp-broadband-packages-and-adds-rewards.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-08-07,Shareholders Boost UK Broadband ISP TalkTalk’s Funding Deal to £120m,https://www.ispreview.co.uk/index.php/2025/08/shareholders-boost-broadband-isp-talktalks-recent-funding-deal-to-120m.html,,0.0,,not_applicable,0,,0,,46,
ISPreview UK,2025-08-07,O2 UK Deploys 4G and 5G Freshwave Small Cells to 13 Sites in Cornwall,https://www.ispreview.co.uk/index.php/2025/08/o2-uk-deploys-4g-and-5g-freshwave-small-cells-to-13-sites-in-cornwall.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-08-07,Giffgaff Offers 100GB Mobile Data SIM to UK Students for £10,https://www.ispreview.co.uk/index.php/2025/08/giffgaff-offers-100gb-mobile-data-sim-to-uk-students-for-10.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-08-07,Broadband ISP Fusion Fibre Group Joins F&W’s UK Full Fibre Network,https://www.ispreview.co.uk/index.php/2025/08/broadband-isp-fusion-fibre-group-joins-fws-uk-full-fibre-network.html,,0.0,,not_applicable,0,,0,,53,
ISPreview UK,2025-08-07,New Civil Engineering Firm Allestra Group Setup to Tackle UK Telecoms,https://www.ispreview.co.uk/index.php/2025/08/new-civil-engineering-firm-allestra-group-setup-to-tackle-uk-telecoms.html,,0.0,,not_applicable,0,,0,,40,
ISPreview UK,2025-08-07,Ofcom Shame TalkTalk and O2 for UK Broadband and Mobile Complaints in Q1 2025,https://www.ispreview.co.uk/index.php/2025/08/ofcom-shame-talktalk-and-o2-for-uk-broadband-and-mobile-complaints-in-q1-2025.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-08-07,"Plusnet, Sky and EE Win UK Broadband Awards in Telegraph Readers Survey",https://www.ispreview.co.uk/index.php/2025/08/plusnet-sky-and-ee-win-uk-broadband-awards-in-telegraph-readers-survey.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-08-07,Nexfibre Publish Q2 2025 UK Full Fibre Broadband Build Update,https://www.ispreview.co.uk/index.php/2025/08/nexfibre-publish-q2-2025-uk-full-fibre-broadband-build-update.html,,0.0,,not_applicable,0,,0,,47,
ISPreview UK,2025-08-06,Broadband ISP TalkTalk Publish UK Accounts to Reveal Surge in Losses,https://www.ispreview.co.uk/index.php/2025/08/broadband-isp-talktalk-publish-uk-accounts-to-reveal-surge-in-losses.html,,0.0,,not_applicable,0,,0,,55,
ISPreview UK,2025-08-06,NordVPN Names UK as Third Most Targeted Country for Internet Malware,https://www.ispreview.co.uk/index.php/2025/08/nordvpn-names-uk-as-third-most-targeted-country-for-internet-malware.html,,0.0,,not_applicable,0,,0,,67,
ISPreview UK,2025-08-06,Gov Consults on Fees for New Digital UK Map of Underground Cables,https://www.ispreview.co.uk/index.php/2025/08/gov-consults-on-fees-for-new-digital-uk-map-of-underground-cables.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-08-06,Virgin Media O2 Expand UK 3G Mobile Switch Off to Watford,https://www.ispreview.co.uk/index.php/2025/08/virgin-media-o2-expand-uk-3g-mobile-switch-off-to-watford.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-08-06,Gigaclear’s East Gloucestershire FTTP Broadband Rollout Contract Shrinks,https://www.ispreview.co.uk/index.php/2025/08/gigaclears-east-gloucestershire-fttp-broadband-rollout-contract-shrinks.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-08-05,Wessex Internet to Expand South Wiltshire Project Gigabit Broadband Rollout,https://www.ispreview.co.uk/index.php/2025/08/wessex-internet-to-expand-south-wiltshire-project-gigabit-broadband-rollout.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-08-05,SpaceX Plan Cheap Starlink Community Broadband Sharing Service,https://www.ispreview.co.uk/index.php/2025/08/spacex-plan-cheap-starlink-community-broadband-sharing-service.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-08-05,Study Claims UK Public WiFi Networks Failing Child Safety Standards,https://www.ispreview.co.uk/index.php/2025/08/study-claims-uk-public-wifi-networks-failing-child-safety-standards.html,,0.0,,not_applicable,0,,0,,68,
ISPreview UK,2025-08-05,AssetHUB and ITS Tech Partnership Aims to Boost Fibre Builds in UK Cities,https://www.ispreview.co.uk/index.php/2025/08/assethub-and-its-tech-partnership-aims-to-boost-fibre-builds-in-uk-cities.html,,0.0,,not_applicable,0,,0,,45,
ISPreview UK,2025-08-05,ISP Aquiss Launch Netomnia Based UK 8Gbps Biz Broadband Packages,https://www.ispreview.co.uk/index.php/2025/08/isp-aquiss-launch-netomnia-based-uk-8gbps-biz-broadband-packages.html,,0.0,,not_applicable,0,,0,,44,
ISPreview UK,2025-08-05,Broadband Router Giant AVM Rebrands Company Name to FRITZ!,https://www.ispreview.co.uk/index.php/2025/08/broadband-router-giant-avm-rebrands-company-name-to-fritz.html,,0.0,,not_applicable,0,,0,,46,
ISPreview UK,2025-08-05,Repair Ship Cable Vigilance Aims to Fix Shetland Subsea Fibre Break by Thursday,https://www.ispreview.co.uk/index.php/2025/08/repair-ship-cable-vigilance-aims-to-fix-shetland-subsea-fibre-break-by-thursday.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-08-04,Six Major UK Broadband ISPs Found to Lack an Internal Audit Function UPDATE,https://www.ispreview.co.uk/index.php/2025/08/six-major-uk-broadband-isps-found-to-lack-an-internal-audit-function.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-08-04,Mobile Provider O2 UK to Remove Website Access for Priority Rewards,https://www.ispreview.co.uk/index.php/2025/08/mobile-provider-o2-uk-to-remove-website-access-for-priority-rewards.html,,0.0,,not_applicable,0,,0,,46,
ISPreview UK,2025-08-04,IX Wireless Remove 15m Metal Broadband Mast in Heywood After 2yr Campaign,https://www.ispreview.co.uk/index.php/2025/08/ix-wireless-remove-15m-metal-broadband-mast-in-heywood-after-2yr-campaign.html,,0.0,,not_applicable,0,,0,,64,
ISPreview UK,2025-08-04,Virgin Media O2 and Daisy Group Launch New Merged B2B Company O2 Daisy,https://www.ispreview.co.uk/index.php/2025/08/virgin-media-o2-and-daisy-group-launch-new-merged-b2b-company-o2-daisy.html,other,0.2,other,neutral,2,"AI,chatbot",0,,57,
ISPreview UK,2025-08-04,CityFibre Hints at Future Plans for 100Gbps UK Broadband Network in 2030s,https://www.ispreview.co.uk/index.php/2025/08/cityfibre-hints-at-future-plans-for-100gbps-uk-broadband-network-in-2030s.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-08-03,Qualcomm Reveals How Next Gen WiFi 8 Will Prioritise Reliability Over Speed,https://www.ispreview.co.uk/index.php/2025/08/qualcomm-reveals-how-next-gen-wifi-8-to-prioritise-reliability-over-speed.html,,0.0,,not_applicable,0,,0,,59,
ISPreview UK,2025-08-02,Openreach Trial Panic Alarms for UK Broadband Engineers as Abuse Rises,https://www.ispreview.co.uk/index.php/2025/08/openreach-trial-panic-alarms-for-uk-broadband-engineers-as-abuse-rises.html,,0.0,,not_applicable,0,,0,,62,
ISPreview UK,2025-08-02,PXC Cause Confusion with Shifting Withdrawal Dates for SMPF Broadband Lines,https://www.ispreview.co.uk/index.php/2025/08/pxc-cause-confusion-with-shifting-withdrawal-dates-for-smpf-broadband-lines.html,,0.0,,not_applicable,0,,0,,55,
ISPreview UK,2025-08-01,Court Rejects Second Appeal vs Dismissal of BT UK Landline Overcharging Case,https://www.ispreview.co.uk/index.php/2025/08/court-rejects-second-appeal-vs-dismissal-of-bt-uk-landline-overcharging-case.html,,0.0,,not_applicable,0,,0,,56,
ISPreview UK,2025-08-01,"Fibrus Donate £57,805 to 32 Community Groups in Northern Ireland",https://www.ispreview.co.uk/index.php/2025/08/fibrus-donate-57805-to-32-community-groups-in-northern-ireland.html,,0.0,,not_applicable,0,,0,,47,
ISPreview UK,2025-08-01,Civil Engineering Giant M Group Completes Telent Acquisition,https://www.ispreview.co.uk/index.php/2025/08/civil-engineering-giant-m-group-completes-telent-acquisition.html,,0.0,,not_applicable,0,,0,,56,
ISPreview UK,2025-08-01,"Quickline Cover 2,000 North Yorkshire Homes Under Gigabit Broadband Contract",https://www.ispreview.co.uk/index.php/2025/08/quickline-cover-2000-north-yorkshire-homes-under-gigabit-broadband-contract.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-08-01,Government Funded 4G Mobile Mast Upgrades Go Live in Yorkshire Dales,https://www.ispreview.co.uk/index.php/2025/08/government-funded-4g-mobile-mast-upgrades-go-live-in-yorkshire-dales.html,,0.0,,not_applicable,0,,0,,55,
ISPreview UK,2025-08-01,Virgin Media’s Broadband Data Suggest Brits Clock Off Early on Fridays,https://www.ispreview.co.uk/index.php/2025/08/virgin-media-broadband-data-suggest-brits-clock-off-early-on-fridays.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-08-01,Rural Full Fibre Broadband ISP Gigaclear Appoint Two New UK Directors,https://www.ispreview.co.uk/index.php/2025/08/rural-full-fibre-broadband-isp-gigaclear-appoint-two-new-uk-directors.html,,0.0,,not_applicable,0,,0,,56,
ISPreview UK,2025-08-01,Telefonica CEO – Virgin Media Scrap UK NetCo Broadband Wholesale Plans,https://www.ispreview.co.uk/index.php/2025/08/telefonica-ceo-virgin-media-scrap-uk-netco-broadband-wholesale-plans.html,,0.0,,not_applicable,0,,0,,58,
ISPreview UK,2025-07-31,UK Government Warns Promoting the Use of VPNs Could Attract Fines UPDATE,https://www.ispreview.co.uk/index.php/2025/07/uk-government-warns-promoting-the-use-of-vpns-could-attract-fines.html,,0.0,,not_applicable,0,,0,,51,
ISPreview UK,2025-07-31,London ISP CommunityFibre Discounts 500Mbps Broadband to £20,https://www.ispreview.co.uk/index.php/2025/07/london-isp-communityfibre-discounts-500mbps-broadband-to-20.html,,0.0,,not_applicable,0,,0,,50,
ISPreview UK,2025-07-31,Zayo Europe Highlights Fibre Network Expansion Across UK and Germany,https://www.ispreview.co.uk/index.php/2025/07/zayo-europe-highlights-fibre-network-expansion-across-uk-and-germany.html,,0.0,,not_applicable,0,,0,,52,
ISPreview UK,2025-07-31,Virgin Media O2 Joins Age UK to Help Raise Awareness of 3G Switch-Off,https://www.ispreview.co.uk/index.php/2025/07/virgin-media-o2-joins-age-uk-to-help-raise-awareness-of-3g-switch-off.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-07-31,KCOM to Launch Broadband Infrastructure Sharing in Hull UK on 1st August 2025,https://www.ispreview.co.uk/index.php/2025/07/kcom-to-launch-broadband-infrastructure-sharing-in-hull-uk-on-1st-august-2025.html,,0.0,,not_applicable,0,,0,,59,
ISPreview UK,2025-07-31,Opensignal Examine Impact of WiFi on Real vs Subscribed UK Broadband Speeds,https://www.ispreview.co.uk/index.php/2025/07/ookla-examine-impact-of-wifi-on-real-vs-subscribed-uk-broadband-speeds.html,,0.0,,not_applicable,0,,0,,42,
ISPreview UK,2025-07-31,Squirrel Internet Launch 2.3Gbps Broadband Package via Freedom Fibre,https://www.ispreview.co.uk/index.php/2025/07/squirrel-internet-launch-2-3gbps-broadband-package-via-freedom-fibre.html,,0.0,,not_applicable,0,,0,,40,
ISPreview UK,2025-07-31,Freely’s UK Broadband TV Service to Adopt Netgem Streaming Boxes,https://www.ispreview.co.uk/index.php/2025/07/freelys-uk-broadband-tv-service-to-adopt-netgems-streaming-boxes.html,,0.0,,not_applicable,0,,0,,66,
ISPreview UK,2025-07-30,CityFibre UK Finish Primary £50m Wolverhampton FTTP Broadband Rollout,https://www.ispreview.co.uk/index.php/2025/07/cityfibre-uk-finish-primary-50m-wolverhampton-fttp-broadband-rollout.html,,0.0,,not_applicable,0,,0,,41,
ISPreview UK,2025-07-30,Study Claims Altnet Broadband ISPs Deliver More Speed for 28 Percent Less Money,https://www.ispreview.co.uk/index.php/2025/07/study-claims-altnet-broadband-isps-deliver-more-speed-for-28-percent-less-money.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-07-30,Ofcom Fine UK Broadband ISP Gigaclear £122k Over Calling Info Failure,https://www.ispreview.co.uk/index.php/2025/07/ofcom-fine-uk-broadband-isp-gigaclear-122k-over-calling-info-failure.html,,0.0,,not_applicable,0,,0,,49,
ISPreview UK,2025-07-30,ISPA Unveil First Finalists for 2025 UK ISP Internet Industry Awards,https://www.ispreview.co.uk/index.php/2025/07/ispa-unveil-first-finalists-for-2025-uk-isp-internet-industry-awards.html,,0.0,,not_applicable,0,,0,,57,
ISPreview UK,2025-07-30,Full Fibre Provider ITS Technology Appoints Charlie Versi as its COO,https://www.ispreview.co.uk/index.php/2025/07/full-fibre-provider-its-technology-appoints-charlie-versi-as-its-coo.html,,0.0,,not_applicable,0,,0,,39,
ISPreview UK,2025-07-30,Ofcom – YouTube and Streaming is Slowly Taking Over UK TV Sets,https://www.ispreview.co.uk/index.php/2025/07/ofcom-youtube-and-streaming-is-slowly-taking-over-uk-tv-sets.html,,0.0,,not_applicable,0,,0,,54,
ISPreview UK,2025-07-30,Virgin Media O2 Grow UK FTTP Premises by 114k in Q2 as Broadband Users Fall,https://www.ispreview.co.uk/index.php/2025/07/virgin-media-o2-add-114k-new-uk-fttp-lines-in-q2-as-broadband-users-fall.html,,0.0,,not_applicable,0,,0,,64,
ISPreview UK,2025-07-29,EE UK Launches New Mobile Smartphone Plans for Under 18s,https://www.ispreview.co.uk/index.php/2025/07/ee-uk-launches-new-mobile-smartphone-plans-for-under-18s.html,,0.0,,not_applicable,0,,0,,59,
ISPreview UK,2025-07-29,BT Completes Refund of £18m to UK Customers Over Contract Failings,https://www.ispreview.co.uk/index.php/2025/07/bt-completes-refund-of-18m-to-uk-customers-over-contract-failings.html,,0.0,,not_applicable,0,,0,,62,
ISPreview UK,2025-07-29,"O2 UK Boost 4G and 5G Mobile at 700 Postcodes in Dundee, Scotland",https://www.ispreview.co.uk/index.php/2025/07/o2-uk-boost-4g-and-5g-mobile-at-700-postcodes-in-dundee-scotland.html,,0.0,,not_applicable,0,,0,,51,
